"","context","type","date_published","url","author_name","claim_reviewed","review_rating"
"4490","http://schema.org","ClaimReview","2017-11-30","https://www.politifact.com/truth-o-meter/statements/2017/nov/30/kevin-brady/does-70-percent-tax-bills-relief-go-those-making-u/","PolitiFact","In the House Republican bill, ""70 percent of the tax relief goes to those families making less than 200,000.""","Half True"
"4491","http://schema.org","ClaimReview","2016-10-01","https://www.politifact.com/new-york/statements/2016/sep/30/basil-seggos/fracking-waste-being-dumped-new-york/","PolitiFact","""No fracking waste is being dumped in New York State""","False"
"4492","http://schema.org","ClaimReview","2016-06-02","https://www.politifact.com/virginia/statements/2016/may/31/nikki-haley/nikki-haley-more-people-today-are-leaving-virginia/","PolitiFact","“More people today are leaving Virginia than moving in.”","Mostly True"
"4493","http://schema.org","ClaimReview","2018-04-03","https://www.politifact.com/texas/statements/2018/apr/03/jose-carrillo/Austin-150-people-day-growth-hundreds-people-leave/","PolitiFact","""Just in the Austin MSA alone, 150 people move here every day.""","Mostly True"
"4494","http://schema.org","ClaimReview","2016-12-04","https://www.politifact.com/punditfact/statements/2016/dec/04/heather-mcghee/did-donald-trumps-carrier-deal-actually-save-less-/","PolitiFact","""Less than half"" of jobs at the Carrier manufacturing plant in Indiana ""are actually staying.""","Half True"
"4495","http://schema.org","ClaimReview","2016-07-18","https://www.politifact.com/ohio/statements/2016/jul/18/mike-cernovich/no-cleveland-police-are-not-standing-down-rnc/","PolitiFact","""The Cleveland police has issued a stand down order to officers.""","Pants on Fire"
"4496","http://schema.org","ClaimReview","2017-04-25","https://www.politifact.com/illinois/statements/2017/apr/25/brad-schneider/are-there-three-times-many-solar-energy-jobs-coal-/","PolitiFact","""More than 260,000 Americans are employed by the domestic solar industry — three times as many workers as employed by the entire coal mining industry.""","Mostly True"
"4497","http://schema.org","ClaimReview","2018-05-04","https://www.politifact.com/punditfact/statements/2018/may/04/daily-world-update/headline-hillary-clinton-killed-monster-truck-fake/","PolitiFact","""Hillary Clinton killed in monster truck mishap.""","Pants on Fire"
"4498","http://schema.org","ClaimReview","2018-08-14","https://www.politifact.com/north-carolina/statements/2018/aug/14/bluenc/could-nc-constitutional-amendment-make-abortion-il/","PolitiFact","A proposed constitutional amendment ""will pave the way for making abortion illegal under North Carolina’s constitution.""","Pants on Fire"
"4499","http://schema.org","ClaimReview","2019-02-14","https://www.politifact.com/north-carolina/statements/2019/feb/14/roy-cooper/studies-mostly-support-nc-governors-claim-about-un/","PolitiFact","Says “30,000 veterans in North Carolina have no health insurance.”","Mostly True"
"4500","http://schema.org","ClaimReview","2017-07-26","https://www.politifact.com/wisconsin/statements/2017/jul/26/mark-pocan/how-many-people-military-are-transgender/","PolitiFact","""More than 15,000 transgender Americans"" are ""serving in the military today.""","Half True"
"4501","http://schema.org","ClaimReview","2018-09-07","https://www.politifact.com/truth-o-meter/statements/2018/sep/07/congressional-leadership-fund/new-attack-ad-twists-mcgrath-stance-welfare-work-r/","PolitiFact","Says Amy McGrath ""wants to fund more welfare for people who can work, but don’t.""","Half True"
"4502","http://schema.org","ClaimReview","2018-09-10","https://www.politifact.com/truth-o-meter/statements/2018/sep/10/kamala-harris/brett-kavanaugh-birth-control-abortion-inducing/","PolitiFact","Says at his confirmation hearing Brett Kavanaugh said birth control methods could be considered ""abortion-inducing drugs.""","False"
"4503","http://schema.org","ClaimReview","2017-02-28","https://www.politifact.com/wisconsin/statements/2017/feb/27/restore-american-freedom-and-liberty/no-evidence-pacs-claim-tammy-baldwin-wants-require/","PolitiFact","Says Tammy Baldwin ""wants to require children starting at age 5 to learn about gay sex!""","False"
"4504","http://schema.org","ClaimReview","2019-04-26","https://www.washingtonpost.com/politics/2019/04/26/trump-says-he-did-not-try-fire-mueller-heres-what-muellers-report-says/","Washington Post","""As has been incorrectly reported by the Fake News Media, I never told then White House Counsel Don McGahn to fire Robert Mueller.""","Four Pinocchios"
"4505","http://schema.org","ClaimReview","2018-03-16","https://www.politifact.com/north-carolina/statements/2018/mar/16/robert-pittenger/pittenger-misleads-about-his-opponents-support-tru/","PolitiFact","""Mark Harris worked to stop Trump from being president.""","Mostly False"
"4506","http://schema.org","ClaimReview","2018-07-26","https://www.politifact.com/florida/statements/2018/jul/26/bill-nelson/bill-nelson-claims-detained-immigrant-parents-char/","PolitiFact","Says detained immigrant parents separated from their children at the border are being charged ""as much as $8 dollars a minute to call their children.""","Mostly False"
"4507","http://schema.org","ClaimReview","2017-03-08","https://www.politifact.com/florida/statements/2017/mar/08/rick-scott/florida-only-place-state-nation-tax-commercial-lea/","PolitiFact","""Florida is now the only state in the nation to tax commercial leases.""","True"
"4508","http://schema.org","ClaimReview","2016-05-03","https://www.politifact.com/nevada/statements/2016/may/03/michael-roberson/ads-attacking-tarkanians-nra-grade-need-context/","PolitiFact","Says Danny Tarkanian is ""NRA ‘F’ Rated.""","Half True"
"4509","http://schema.org","ClaimReview","2019-05-23","https://www.politifact.com/facebook-fact-checks/statements/2019/may/23/viral-image/no-time-magazine-cover-didnt-tell-readers-how-surv/","PolitiFact","""How to Survive The Coming Ice Age"" was a Time magazine cover story in 1977.","False"
"4510","http://schema.org","ClaimReview","2016-12-05","https://www.washingtonpost.com/news/fact-checker/wp/2016/12/05/trumps-misleading-numbers-about-the-carrier-deal/","Washington Post","""United Technologies and Carrier stepped it up and now they’re keeping — actually the number’s over 1,100 people, which is so great.""","Three Pinocchios"
"4511","http://schema.org","ClaimReview","2018-10-15","https://www.politifact.com/illinois/statements/2018/oct/05/rahm-emanuel/emanuel-exaggerates-what-studies-say-about-cps/","PolitiFact","Says three research universities ""came out and said (CPS is) the best public school system in the United States of a major urban system.""","Mostly False"
"4512","http://schema.org","ClaimReview","2017-04-10","https://www.washingtonpost.com/news/fact-checker/wp/2017/04/10/susan-rices-claim-that-obama-got-syria-to-verifiably-give-up-its-chemical-weapons-stockpile/","Washington Post","""We were able to get the Syrian government to voluntarily and verifiably give up its chemical weapons stockpile.”","Four Pinocchios"
"4513","http://schema.org","ClaimReview","2017-07-20","https://www.politifact.com/truth-o-meter/article/2017/jul/20/6-months-office-trumps-mixed-record-6-major-promis/","PolitiFact","“Never has there been a president, with few exceptions — case of FDR, he had a major depression to handle — who has passed more legislation and who has done more things than what we’ve done.”","Many promises hanging"
"4514","http://schema.org","ClaimReview","2017-10-14","https://www.washingtonpost.com/news/fact-checker/wp/2013/11/27/did-irans-supreme-leader-issue-a-fatwa-against-the-development-of-nuclear-weapons/","Washington Post","“Iran’s supreme leader has issued a fatwa against the development of nuclear weapons.”","Not the Whole Story"
"4515","http://schema.org","ClaimReview","2017-01-18","https://www.politifact.com/florida/statements/2017/jan/18/carlos-guillermo-smith/after-fort-lauderdale-airport-shooting-legislator-/","PolitiFact","""Florida is ranked 50th in the nation for mental health care funding.""","Mostly True"
"4516","http://schema.org","ClaimReview","2018-04-18","https://www.politifact.com/new-york/statements/2018/apr/17/andrew-cuomo/cuomo-says-new-york-state-ahead-others-recreationa/","PolitiFact","""I think we're actually ahead"" on legalizing marijuana for recreational use in New York state.","False"
"4517","http://schema.org","ClaimReview","2017-09-26","https://www.factcheck.org/2017/09/world-opinion-trump-u-s/","FactCheck.org","""The world is starting to respect the United States of America again.""","Global Surveys Suggest Not"
"4518","http://schema.org","ClaimReview","2018-01-18","https://www.washingtonpost.com/news/fact-checker/wp/2018/01/17/fact-checking-president-trumps-fake-news-awards/","Washington Post","""And the FAKE NEWS winners are…""","Not the Whole Story"
"4519","http://schema.org","ClaimReview","2016-05-17","https://www.politifact.com/north-carolina/statements/2016/may/16/chris-sgro/democratic-representative-says-north-carolina-has-/","PolitiFact","""We've already lost $500 million in economic impact"" from HB2 fallout in North Carolina.","False"
"4520","http://schema.org","ClaimReview","2016-07-15","https://www.politifact.com/new-jersey/statements/2012/oct/04/chris-christie/chris-christie-claims-barack-obama-has-not-outline/","PolitiFact","""(Barack Obama) says he’s going to reduce the long-term debt and deficit by $4 trillion, doesn’t say how he's going to do it.""","Pants on Fire"
"4521","http://schema.org","ClaimReview","2019-04-16","https://www.politifact.com/north-carolina/statements/2019/apr/16/john-torbett/do-north-carolinas-teachers-get-work-free-lunch-br/","PolitiFact","Says all North Carolina teachers do not currently get a ""duty free lunch break.""","True"
"4522","http://schema.org","ClaimReview","2016-06-07","https://www.washingtonpost.com/news/fact-checker/wp/2016/06/07/sorry-donald-trump-the-mexican-judge-was-just-following-the-law/","Washington Post","Judge Gonzalo Curiel ""is giving us very unfair rulings, rulings that people can’t even believe. This case should have ended years ago on summary judgment.""","Four Pinocchios"
"4523","http://schema.org","ClaimReview","2017-09-21","https://www.politifact.com/truth-o-meter/article/2017/sep/21/refugee-resettlement-united-states-versus-assistan/","PolitiFact","""For the cost of resettling one refugee in the United States, we can assist more than 10 in their home region.""","Hard to verify"
"4524","http://schema.org","ClaimReview","2019-02-11","https://www.politifact.com/illinois/statements/2019/feb/10/toni-preckwinkle/preckwinkle-misrepresents-mendozas-death-penalty-s/","PolitiFact","Says Susana Mendoza is a supporter of the death penalty who could administer it herself and ""‘...sleep like a baby at night…’""","Pants on Fire"
"4525","http://schema.org","ClaimReview","2016-05-03","https://www.politifact.com/california/statements/2016/may/02/donald-trump/donald-trumps-claim-about-receiving-most-votes-eve/","PolitiFact","""In the history of Republican primaries, I’ve gotten the most votes in the history of the Republican party.""","False"
"4526","http://schema.org","ClaimReview","2018-09-06","https://www.factcheck.org/2018/09/the-michael-jordan-nike-fallout-that-wasnt/","FactCheck.org","""BREAKING: Michael Jordan Resigns From The Board At Nike-Takes ‘Air Jordans’ With Him""","False"
"4527","http://schema.org","ClaimReview","2017-11-09","https://www.politifact.com/truth-o-meter/statements/2017/nov/09/jeff-flake/flake-roy-moore-said-muslims-shouldnt-serve-congre/","PolitiFact","Says Roy Moore said a ""practicing Muslim should not be a member of Congress because of his faith.""","True"
